so_id,invoice_id,cust_id,rep_id,item_id,qty,disc_per,status,pay_id,booked_date,shipped_date,invoice_date,promise_date,needby_date
264,510269,977,149,134,556,3,shipped,2,2023-04-16,2023-12-23,2023-04-30,2023-05-28,2023-10-23
265,510263,993,65,100,748,4,shipped,1,2019-04-09,2020-07-17,2021-03-24,2023-01-27,2019-11-06
266,510262,982,43,118,469,3,closed,11,2021-05-07,2022-10-11,2023-03-26,2023-12-20,2021-12-12
267,510272,599,173,165,696,5,shipped,1,2019-08-06,2023-10-10,2021-06-07,2021-02-17,2019-09-16
268,510275,900,190,158,205,3,open,4,2020-11-21,2022-12-11,2023-06-04,2023-01-19,2022-01-06
269,510282,855,74,216,740,2,shipped,5,2023-08-10,2023-11-21,2023-09-22,2023-08-26,2023-09-27
270,510271,954,197,157,827,10,closed,5,2023-10-26,2023-11-09,2023-12-22,2023-12-22,2023-11-07
271,510261,913,168,125,619,10,shipped,9,2021-02-07,2022-02-22,2021-11-13,2022-01-28,2022-10-30
272,510276,694,132,101,660,5,shipped,1,2023-11-11,2023-12-29,2023-12-07,2023-11-18,2023-12-18
273,510272,269,128,141,842,10,open,9,2023-11-19,2023-12-20,2023-12-04,2023-12-26,2023-11-22
274,510260,719,109,168,662,4,cancelled,1,2023-04-18,,,2023-06-03,2023-08-27
275,510256,320,49,177,894,6,cancelled,11,2019-04-19,,,2023-11-13,2021-03-28
276,510301,292,45,198,658,5,open,11,2019-03-10,2023-06-10,2022-09-01,2021-11-12,2023-06-02
277,510283,753,68,218,862,3,cancelled,8,2020-02-16,,,2022-10-14,2023-06-21
278,510301,438,187,181,304,3,cancelled,3,2019-02-18,,,2022-07-11,2023-02-17
279,510302,833,9,196,599,1,shipped,4,2023-11-20,2023-11-29,2023-12-19,2023-12-28,2023-12-11
280,510284,639,66,138,354,2,open,12,2020-11-14,2022-06-05,2023-07-27,2022-11-03,2022-11-28
281,510271,409,73,144,225,3,open,9,2022-03-06,2023-12-19,2022-11-21,2023-07-27,2023-07-20
282,510256,240,56,106,899,9,open,1,2022-01-16,2022-11-29,2022-05-12,2023-12-13,2023-03-28
283,510295,468,87,128,443,1,open,12,2023-06-25,2023-07-26,2023-09-27,2023-10-29,2023-07-24
284,510260,431,165,113,676,9,shipped,3,2023-04-22,2023-09-25,2023-10-19,2023-12-26,2023-12-25
285,510267,982,102,213,653,8,closed,9,2019-03-16,2023-03-20,2022-01-25,2019-10-04,2019-10-07
286,510260,223,109,208,330,7,cancelled,2,2021-09-03,,,2022-12-22,2022-02-15
287,510256,371,134,118,738,8,closed,2,2021-06-17,2022-11-09,2021-10-09,2023-06-12,2021-11-07
288,510300,973,35,200,224,6,closed,3,2023-07-02,2023-09-28,2023-08-03,2023-09-05,2023-11-18
289,510302,810,162,181,761,7,open,3,2022-04-11,2022-08-01,2023-09-21,2023-12-30,2022-05-17
290,510272,468,12,123,786,4,cancelled,11,2020-07-25,,,2023-07-02,2023-01-31
291,510293,828,92,147,484,8,closed,6,2020-07-14,2023-11-19,2023-03-25,2022-06-23,2021-10-26
292,510296,469,81,126,530,10,open,7,2019-03-19,2020-02-26,2021-07-19,2020-05-10,2021-05-31
293,510287,409,108,132,714,7,open,11,2022-07-10,2022-10-28,2022-09-01,2022-09-27,2023-07-16
294,510288,740,39,163,385,6,closed,5,2019-11-26,2021-10-29,2021-02-13,2023-08-27,2020-09-01
295,510276,334,109,163,708,5,cancelled,8,2022-04-02,,,2022-04-16,2023-07-10
296,510261,450,38,179,444,6,shipped,8,2019-03-24,2023-01-14,2022-12-06,2021-08-04,2022-01-19
297,510279,369,124,155,261,3,open,4,2019-06-26,2023-03-29,2022-05-24,2023-08-07,2021-03-18
298,510284,931,62,198,206,7,open,8,2023-06-03,2023-10-28,2023-08-05,2023-09-09,2023-11-19
299,510269,545,156,143,805,6,shipped,6,2022-01-27,2023-11-02,2023-04-06,2023-01-31,2023-09-12
300,510277,976,198,172,766,9,open,10,2021-04-29,2021-10-10,2023-08-18,2023-09-12,2022-10-20
301,510294,251,53,136,709,4,shipped,7,2020-12-29,2023-07-18,2021-05-02,2022-07-11,2023-10-02
302,510273,406,62,189,861,4,open,5,2021-06-19,2023-02-19,2022-03-05,2023-01-07,2021-08-23
303,510270,892,38,124,849,4,open,7,2022-01-12,2022-11-26,2022-10-31,2022-10-01,2023-05-03
304,510294,868,13,168,509,8,shipped,9,2019-02-03,2022-08-16,2022-11-21,2019-12-01,2023-07-28
305,510287,914,108,115,700,5,cancelled,2,2023-10-07,,,2023-11-17,2023-12-10
306,510272,839,161,157,881,5,closed,10,2021-09-25,2022-07-27,2022-01-09,2021-12-15,2023-01-29
307,510288,346,98,216,708,9,shipped,10,2022-08-20,2023-08-19,2022-09-10,2022-12-21,2022-12-19
308,510277,774,154,191,604,8,open,8,2022-07-29,2022-08-19,2023-07-20,2023-09-29,2023-07-05
309,510294,470,116,201,701,7,shipped,12,2021-08-08,2022-08-20,2022-08-11,2021-09-02,2023-03-15
310,510290,610,174,131,416,6,cancelled,11,2019-06-18,,,2022-03-21,2019-11-27
311,510300,522,82,174,759,2,cancelled,2,2020-10-05,,,2020-12-21,2023-01-21
312,510295,718,78,211,748,1,shipped,6,2020-07-03,2023-04-19,2021-06-22,2022-07-10,2022-07-10
313,510294,782,105,168,293,5,cancelled,8,2020-06-03,,,2021-03-17,2021-01-23
314,510298,810,28,157,514,6,shipped,4,2023-10-21,2023-11-21,2023-12-22,2023-12-21,2023-12-21
315,510288,982,33,124,654,6,closed,10,2019-01-06,2023-04-13,2023-07-14,2022-05-05,2021-12-18
316,510301,873,174,132,356,2,shipped,10,2022-09-09,2023-12-30,2023-01-17,2023-01-13,2023-01-21
317,510279,405,29,202,823,2,cancelled,3,2019-10-09,,,2023-10-15,2021-02-03
318,510301,316,15,177,753,5,closed,11,2023-06-01,2023-11-28,2023-06-06,2023-07-01,2023-10-24
319,510260,838,139,173,497,9,shipped,2,2020-02-24,2021-11-03,2021-09-18,2023-05-19,2021-06-06
320,510284,503,94,150,300,1,shipped,10,2020-01-25,2023-07-05,2022-07-24,2020-09-30,2023-06-19
321,510269,939,102,142,655,1,open,4,2023-06-06,2023-10-03,2023-07-01,2023-08-21,2023-07-22
322,510293,766,73,101,720,10,shipped,4,2020-05-09,2021-06-13,2022-12-20,2022-02-04,2021-02-20
323,510289,591,75,109,649,10,shipped,2,2022-09-11,2023-04-03,2023-12-22,2023-07-21,2023-08-17
324,510273,513,3,199,278,10,shipped,1,2023-06-21,2023-10-31,2023-12-10,2023-07-30,2023-08-16
325,510257,912,125,108,278,3,closed,6,2022-09-22,2022-12-05,2022-10-19,2023-03-17,2023-04-03
326,510269,879,39,220,354,4,open,9,2022-11-24,2023-11-04,2023-03-16,2022-12-27,2023-02-05
327,510297,275,188,198,381,1,shipped,12,2021-06-04,2023-11-02,2023-10-30,2023-07-01,2023-03-22
328,510280,320,21,189,862,3,shipped,4,2022-03-23,2022-12-12,2023-05-11,2022-12-21,2022-08-10
329,510270,548,69,167,355,5,cancelled,3,2022-09-01,,,2023-05-26,2022-10-22
330,510269,320,60,118,554,10,shipped,12,2022-03-25,2022-10-21,2023-12-29,2023-06-17,2023-05-28
331,510273,790,160,151,445,10,open,10,2019-09-27,2021-10-20,2023-05-07,2022-10-03,2020-07-11
332,510291,867,127,137,777,3,cancelled,2,2021-05-01,,,2022-12-07,2021-06-15
333,510269,602,77,158,201,3,shipped,5,2021-07-19,2023-06-30,2023-07-18,2023-11-14,2021-10-22
334,510268,810,163,110,230,3,shipped,10,2019-08-18,2019-10-22,2023-12-21,2022-05-19,2023-04-17
335,510266,707,137,111,203,2,shipped,12,2019-05-05,2023-09-04,2022-04-26,2023-05-27,2023-08-25
336,510287,826,28,131,729,10,open,12,2023-03-17,2023-06-11,2023-11-25,2023-11-24,2023-06-17
337,510301,405,112,163,791,1,shipped,3,2019-04-24,2021-03-02,2022-03-09,2021-10-16,2022-08-18
338,510289,694,29,121,218,4,cancelled,1,2019-04-08,,,2022-05-26,2021-12-31
339,510294,637,20,220,647,3,open,1,2019-01-10,2020-06-27,2022-01-25,2023-06-10,2020-08-15
340,510293,628,59,153,433,10,open,3,2023-04-18,2023-04-18,2023-09-03,2023-05-26,2023-12-26
341,510297,566,193,154,751,5,shipped,11,2021-10-25,2023-03-09,2022-08-28,2022-10-18,2023-04-28
342,510271,883,185,105,681,4,shipped,12,2020-12-17,2021-05-21,2023-12-21,2021-09-26,2022-09-24
343,510285,251,4,188,483,1,closed,5,2019-10-01,2022-06-26,2022-04-05,2023-01-06,2023-12-12
344,510257,767,83,110,394,9,open,5,2022-05-11,2022-05-17,2023-06-10,2023-11-28,2023-10-11
345,510301,307,46,209,332,6,cancelled,2,2021-04-15,,,2022-12-29,2023-09-01
346,510258,469,130,208,834,2,closed,9,2022-08-05,2023-05-18,2023-03-22,2023-07-30,2023-03-12
347,510301,942,129,112,550,6,closed,9,2019-03-27,2022-08-22,2019-07-09,2021-02-05,2022-03-01
348,510302,464,117,104,837,2,open,2,2020-12-20,2022-09-08,2022-01-25,2021-02-15,2022-11-13
349,510282,520,188,215,894,5,open,12,2021-02-20,2023-09-22,2021-06-24,2023-10-14,2023-09-15
350,510270,269,55,120,281,4,cancelled,9,2021-02-12,,,2023-11-01,2022-09-08
351,510267,771,165,185,505,5,shipped,7,2021-10-16,2023-09-15,2023-09-11,2023-05-08,2021-10-23
352,510279,644,17,108,843,8,cancelled,8,2023-07-09,,,2023-09-14,2023-12-23
353,510301,464,147,208,694,3,shipped,7,2022-03-14,2022-04-01,2022-03-18,2023-06-19,2023-08-14
354,510294,844,132,138,636,10,cancelled,3,2021-07-11,,,2022-07-19,2021-07-11
355,510289,814,197,158,898,4,cancelled,11,2023-07-19,,,2023-12-28,2023-08-16
356,510264,715,111,195,386,6,closed,6,2022-05-05,2023-08-31,2023-05-12,2023-12-05,2023-08-27
357,510269,497,187,143,747,10,open,1,2021-09-17,2023-11-25,2022-01-20,2022-11-21,2023-03-04
358,510278,447,49,126,248,2,open,2,2023-12-01,2023-12-07,2023-12-11,2023-12-26,2023-12-12
359,510276,302,9,113,257,8,cancelled,10,2022-05-16,,,2023-06-25,2023-10-16
360,510278,974,112,177,239,10,closed,10,2019-09-25,2022-08-29,2021-10-21,2021-10-15,2021-03-28
361,510263,781,179,116,214,7,closed,6,2022-04-21,2023-08-15,2023-04-10,2022-12-10,2023-04-10
362,510306,602,170,217,576,8,closed,9,2019-02-23,2020-10-14,2022-07-16,2023-08-24,2023-06-25
363,510276,817,175,111,863,6,closed,7,2020-06-27,2022-08-15,2020-10-06,2021-04-28,2020-08-06
364,510272,991,112,185,318,10,closed,3,2019-04-07,2019-08-01,2023-01-10,2020-07-15,2022-11-08
365,510281,432,121,116,451,6,closed,3,2022-05-18,2023-08-29,2023-10-09,2023-04-04,2022-09-21
366,510303,447,40,163,882,5,open,7,2021-01-22,2021-02-20,2021-09-09,2023-09-29,2021-03-04
367,510303,760,45,100,527,9,open,2,2019-12-10,2020-02-29,2022-07-24,2020-11-17,2021-06-09
368,510265,373,32,198,534,9,cancelled,9,2020-09-04,,,2022-04-25,2020-11-25
369,510281,572,38,207,662,9,closed,1,2019-02-10,2022-04-09,2023-05-28,2019-03-19,2021-11-18
370,510295,698,118,213,536,3,open,2,2022-05-08,2023-06-04,2022-11-10,2023-03-06,2022-07-08
371,510294,861,173,123,215,5,closed,5,2019-05-19,2020-06-22,2023-09-09,2021-06-30,2023-10-01
372,510263,952,67,113,438,5,open,4,2023-08-31,2023-11-17,2023-12-26,2023-09-16,2023-12-10
373,510282,210,161,218,586,4,cancelled,8,2023-12-21,,,2023-12-29,2023-12-29
374,510300,927,113,159,516,10,closed,2,2022-11-23,2023-05-05,2023-10-06,2023-06-20,2023-05-04
375,510280,880,36,181,717,1,closed,9,2023-07-05,2023-08-20,2023-09-23,2023-09-29,2023-11-24
376,510290,813,117,114,757,1,open,12,2020-09-16,2022-08-30,2021-09-25,2023-01-26,2021-11-27
377,510275,619,59,145,725,9,open,2,2019-09-29,2021-06-10,2022-07-25,2020-05-11,2020-02-01
378,510305,835,59,199,535,7,open,2,2023-08-15,2023-11-26,2023-10-06,2023-12-27,2023-09-24
379,510276,920,61,209,274,3,closed,5,2019-03-02,2023-06-21,2021-06-20,2021-09-28,2021-04-04
380,510256,496,69,147,713,4,closed,5,2019-08-16,2023-08-06,2022-01-28,2021-05-03,2020-05-03
381,510300,782,121,177,373,1,shipped,9,2021-08-09,2023-01-07,2023-02-27,2022-05-23,2022-11-05
382,510256,240,46,125,874,8,closed,8,2019-07-17,2020-02-20,2023-09-11,2020-03-11,2023-09-03
383,510283,431,77,109,558,2,closed,2,2020-07-11,2021-05-18,2022-10-15,2023-09-01,2022-12-23
384,510295,351,157,153,272,1,shipped,1,2019-09-17,2022-05-21,2020-04-29,2019-11-10,2022-03-16
385,510280,406,149,181,785,10,open,7,2021-12-11,2023-04-06,2022-12-15,2022-06-21,2022-12-31
386,510285,982,195,125,688,4,open,2,2021-05-18,2021-12-15,2021-10-03,2022-09-29,2021-12-08
387,510299,894,92,100,866,1,cancelled,7,2020-07-04,,,2021-02-17,2021-08-12
388,510256,468,24,215,406,10,open,11,2019-04-28,2022-05-13,2023-09-20,2020-08-12,2020-05-25
389,510284,520,73,136,232,4,open,4,2023-01-26,2023-07-23,2023-02-27,2023-12-08,2023-04-10
390,510287,395,101,210,714,2,closed,11,2023-08-17,2023-10-25,2023-10-13,2023-11-06,2023-11-06
391,510271,985,106,181,586,10,closed,4,2019-06-15,2021-12-10,2021-12-05,2020-11-12,2021-01-25
392,510256,646,117,156,491,5,shipped,8,2021-05-22,2022-09-14,2023-11-06,2023-06-19,2021-08-01
393,510290,279,193,205,895,1,shipped,1,2020-05-22,2020-07-03,2022-07-05,2022-03-03,2023-09-01
394,510263,282,20,134,304,5,closed,8,2019-08-19,2021-08-12,2022-02-05,2019-08-23,2023-03-11
395,510274,411,50,111,795,10,open,5,2022-05-29,2023-10-08,2022-08-24,2022-11-25,2023-12-08
396,510266,993,148,196,229,2,open,9,2019-02-08,2021-06-11,2021-03-04,2022-01-27,2021-04-05
397,510299,215,173,103,352,7,closed,11,2019-12-15,2022-07-14,2023-03-14,2023-04-15,2020-06-03
398,510267,989,179,139,521,9,open,9,2020-06-15,2021-11-29,2022-05-06,2022-06-25,2020-08-02
399,510295,497,90,111,830,3,cancelled,6,2019-08-15,,,2021-10-17,2023-03-02
400,510274,473,197,208,590,7,closed,11,2019-07-05,2021-03-12,2021-08-10,2019-07-14,2023-05-27
401,510283,353,21,206,790,1,closed,2,2022-04-09,2022-07-17,2022-07-11,2023-10-16,2023-04-17
402,510270,914,155,129,520,6,open,8,2023-07-12,2023-09-21,2023-08-19,2023-07-18,2023-07-30
403,510272,746,159,111,874,1,cancelled,11,2023-11-08,,,2023-12-29,2023-12-24
404,510271,233,84,145,809,2,closed,6,2021-08-20,2023-11-07,2022-03-16,2022-05-16,2023-08-23
405,510273,979,17,151,291,3,closed,3,2020-03-18,2022-06-07,2022-05-18,2020-04-13,2021-08-13
406,510272,973,188,175,528,6,open,3,2021-09-02,2023-04-09,2022-03-11,2022-12-25,2022-03-24
407,510301,411,129,132,395,2,shipped,10,2022-09-01,2023-01-03,2022-11-01,2022-09-30,2023-02-12
408,510274,215,150,188,772,1,cancelled,12,2020-08-16,,,2023-07-20,2020-11-11
409,510279,238,117,215,813,6,open,2,2022-08-31,2023-08-27,2023-06-02,2023-12-19,2023-01-28
410,510259,323,119,201,705,8,closed,10,2020-08-26,2020-10-26,2020-12-21,2022-01-01,2023-12-30
411,510266,335,107,203,622,2,cancelled,2,2022-06-28,,,2023-05-26,2023-06-01
412,510275,858,35,174,765,7,open,3,2022-06-07,2022-10-23,2022-12-10,2023-04-08,2023-02-04
413,510274,426,24,192,377,1,cancelled,9,2019-05-25,,,2020-09-24,2021-05-13
414,510301,884,93,183,335,6,open,4,2020-04-27,2022-10-27,2023-02-20,2022-04-02,2021-04-06
415,510296,835,118,105,464,1,cancelled,10,2023-05-30,,,2023-10-09,2023-11-26
416,510277,268,15,208,306,1,cancelled,7,2023-11-13,,,2023-12-14,2023-12-17
417,510268,667,43,159,883,7,open,10,2022-08-12,2023-10-24,2022-11-01,2023-08-19,2023-10-05
418,510266,335,101,139,748,8,closed,1,2019-05-14,2020-05-03,2023-04-23,2019-08-30,2021-04-30
419,510281,466,136,173,392,8,closed,8,2020-07-22,2021-12-11,2022-09-14,2022-08-24,2021-08-03
420,510302,761,9,187,603,8,closed,5,2019-07-31,2021-05-10,2020-02-04,2022-05-18,2020-05-10
421,510267,868,23,128,525,3,shipped,7,2019-07-26,2021-01-30,2021-01-20,2019-10-07,2020-03-16
422,510292,846,35,172,383,2,cancelled,11,2019-12-23,,,2021-04-30,2021-09-04
423,510275,268,120,205,821,8,shipped,2,2021-07-10,2023-10-27,2021-11-27,2021-11-10,2022-07-10
424,510257,578,46,173,294,4,open,1,2022-10-26,2023-11-06,2023-08-27,2023-04-18,2023-09-04
425,510273,320,133,145,746,4,cancelled,11,2021-12-29,,,2022-10-13,2022-05-06
426,510279,432,200,131,667,1,closed,9,2020-09-07,2022-07-05,2021-11-01,2021-10-22,2020-11-19
427,510297,973,194,209,540,1,cancelled,8,2022-07-18,,,2023-10-28,2022-08-12
428,510277,262,141,124,632,6,cancelled,1,2019-07-10,,,2020-09-13,2021-04-19
429,510279,839,40,216,844,1,open,8,2020-09-24,2021-01-21,2022-03-10,2022-02-13,2023-04-29
430,510304,817,136,118,588,7,closed,3,2020-07-12,2022-08-12,2023-12-09,2021-12-23,2023-10-12
431,510284,373,199,162,384,3,open,3,2021-12-29,2022-02-03,2022-05-12,2023-07-15,2023-07-10
432,510271,204,166,128,305,5,open,8,2019-09-11,2021-01-11,2020-12-24,2023-02-04,2019-12-08
433,510276,204,94,113,783,4,closed,1,2023-08-09,2023-09-22,2023-08-30,2023-09-12,2023-09-14
434,510297,349,82,189,865,4,shipped,4,2021-03-20,2023-01-04,2022-01-25,2021-08-21,2022-03-19
435,510269,801,73,107,264,10,closed,10,2020-07-17,2022-08-02,2022-08-21,2023-10-13,2022-07-29
436,510258,874,17,112,785,5,open,1,2019-04-05,2020-10-09,2021-12-30,2022-01-01,2019-04-15
437,510284,211,31,215,595,2,shipped,5,2021-02-14,2021-08-28,2023-12-23,2022-04-23,2022-03-05
438,510279,869,60,114,331,1,closed,8,2020-09-15,2022-03-27,2021-09-17,2023-10-06,2022-04-21
439,510269,273,7,121,525,7,open,4,2023-08-10,2023-12-18,2023-10-06,2023-08-18,2023-09-07
440,510264,205,24,134,372,9,open,5,2023-09-12,2023-09-27,2023-12-30,2023-10-13,2023-12-09
441,510264,534,197,215,662,1,closed,1,2020-12-22,2023-11-08,2023-05-05,2023-10-18,2021-05-02
442,510268,335,38,154,333,5,shipped,10,2021-09-27,2022-11-16,2022-04-28,2023-10-12,2022-07-10
443,510290,621,162,170,789,2,open,7,2023-09-04,2023-09-04,2023-09-07,2023-12-15,2023-11-23
444,510296,839,145,107,346,1,cancelled,3,2023-05-09,,,2023-09-23,2023-12-01
445,510263,219,186,215,605,7,shipped,7,2023-02-28,2023-04-10,2023-09-01,2023-03-11,2023-12-26
446,510297,991,22,112,851,10,closed,1,2022-03-02,2022-03-10,2023-10-20,2022-09-24,2023-05-31
447,510288,543,80,107,390,1,cancelled,12,2022-04-23,,,2022-08-26,2022-08-08
448,510258,512,21,156,281,6,cancelled,7,2019-05-17,,,2019-11-26,2021-05-05
449,510259,903,96,207,295,10,open,12,2021-02-15,2023-01-09,2023-05-17,2023-06-24,2023-09-23
450,510285,900,1,166,782,2,shipped,6,2021-03-06,2023-08-08,2023-07-30,2021-08-18,2021-06-07
451,510261,397,2,184,212,5,closed,1,2020-10-02,2022-04-17,2021-02-22,2022-09-02,2021-08-24
452,510278,761,147,170,317,10,cancelled,9,2023-05-19,,,2023-07-02,2023-09-14
453,510292,431,146,152,660,3,closed,5,2022-07-06,2022-11-11,2023-08-27,2022-07-13,2023-12-30
454,510260,846,105,102,675,9,closed,5,2023-07-03,2023-07-04,2023-11-05,2023-07-08,2023-11-02
455,510303,623,194,174,401,6,cancelled,12,2019-08-01,,,2021-07-29,2022-01-27
456,510283,801,149,184,831,4,cancelled,3,2019-01-22,,,2019-05-03,2021-04-15
457,510288,395,189,112,231,2,cancelled,8,2022-03-14,,,2023-09-29,2022-08-20
458,510299,378,155,209,377,6,shipped,6,2023-07-18,2023-12-03,2023-10-07,2023-09-06,2023-09-30
459,510284,320,65,194,330,1,cancelled,10,2019-02-25,,,2021-09-12,2022-11-19
460,510282,511,171,160,686,1,open,9,2023-06-10,2023-08-14,2023-07-22,2023-11-19,2023-06-23
461,510260,437,110,153,419,8,open,8,2019-08-29,2020-06-20,2020-03-23,2019-09-09,2022-12-06
462,510292,550,145,104,474,1,open,11,2023-09-19,2023-09-30,2023-10-01,2023-09-29,2023-11-20
463,510269,807,105,128,846,1,cancelled,12,2022-12-05,,,2022-12-28,2023-12-12
464,510270,331,168,123,731,9,shipped,11,2021-07-06,2022-03-13,2022-01-06,2021-09-27,2022-04-20
465,510276,740,134,176,384,8,cancelled,2,2022-06-09,,,2023-01-28,2023-04-15
466,510286,621,24,171,645,2,open,9,2021-06-19,2023-02-02,2022-05-08,2022-05-31,2022-05-04
467,510283,572,9,115,687,6,closed,7,2022-01-07,2023-02-20,2023-07-21,2023-11-28,2022-08-14
468,510287,426,14,121,608,10,shipped,2,2019-04-12,2023-04-13,2021-01-18,2020-12-02,2022-01-15
469,510284,573,24,129,264,9,open,8,2023-06-30,2023-07-05,2023-08-21,2023-07-20,2023-07-08
470,510280,573,186,218,781,1,cancelled,12,2020-02-24,,,2022-03-19,2022-04-22
471,510267,346,155,180,441,6,cancelled,9,2021-06-02,,,2023-05-21,2021-08-13
472,510292,437,82,179,603,1,open,5,2019-05-10,2021-07-14,2022-05-04,2021-02-19,2020-06-21
473,510277,985,56,129,216,1,cancelled,6,2022-01-30,,,2023-01-13,2023-03-30
474,510262,287,13,184,547,1,cancelled,12,2020-12-26,,,2022-12-19,2021-07-15
475,510258,558,125,168,553,7,open,5,2023-07-25,2023-07-26,2023-08-29,2023-08-18,2023-11-06
476,510274,437,160,112,302,1,cancelled,3,2021-10-11,,,2022-04-06,2021-12-14
477,510285,823,1,163,331,2,closed,6,2021-03-11,2023-07-31,2023-07-02,2022-06-15,2023-11-18
478,510265,715,198,114,304,5,open,4,2022-10-03,2023-02-27,2023-07-08,2023-11-05,2023-04-26
479,510304,681,198,137,528,10,closed,9,2019-12-14,2021-06-03,2019-12-16,2021-11-06,2023-03-24
480,510278,637,76,213,789,9,closed,7,2020-07-11,2022-12-17,2021-04-16,2022-10-31,2022-12-16
481,510304,306,120,182,592,3,cancelled,7,2023-09-15,,,2023-11-16,2023-12-06
482,510285,617,129,156,539,8,closed,4,2021-03-30,2022-08-24,2023-10-24,2022-05-20,2021-05-18
483,510270,500,177,136,764,3,closed,6,2021-05-04,2023-03-01,2021-07-06,2023-06-18,2021-07-04
484,510281,274,5,153,472,9,shipped,11,2022-01-27,2023-06-17,2023-07-22,2022-12-10,2023-06-29
485,510271,277,33,125,472,2,open,3,2019-04-02,2022-04-24,2022-01-18,2022-07-19,2021-01-15
486,510305,277,164,170,262,7,cancelled,9,2020-08-24,,,2021-03-21,2023-05-28
487,510261,602,188,142,528,2,closed,4,2021-02-21,2022-01-09,2021-05-16,2021-08-22,2021-06-11
488,510300,255,161,116,204,9,closed,6,2020-08-29,2022-08-31,2021-01-30,2021-11-12,2023-02-13
489,510287,520,20,118,541,6,open,2,2021-10-17,2023-12-16,2022-10-04,2022-05-20,2022-10-06
490,510279,982,8,148,433,6,shipped,2,2022-11-17,2023-08-13,2023-07-16,2022-12-08,2023-04-03
491,510279,844,15,203,693,2,open,9,2022-10-26,2023-06-06,2023-07-21,2023-10-07,2023-11-15
492,510274,323,191,143,605,1,closed,2,2023-04-01,2023-06-25,2023-04-13,2023-09-15,2023-07-19
493,510297,690,196,145,628,7,cancelled,7,2022-04-28,,,2023-07-14,2023-01-03
494,510306,390,189,197,509,1,closed,11,2020-02-08,2021-12-26,2021-09-04,2023-01-06,2020-09-28
495,510275,767,104,139,245,5,cancelled,4,2022-08-04,,,2022-08-25,2023-11-17
496,510278,334,19,178,328,9,cancelled,4,2019-02-28,,,2019-06-25,2022-12-20
497,510303,715,48,117,351,3,shipped,2,2022-06-14,2023-12-13,2023-05-28,2022-07-11,2023-11-14
498,510287,516,158,148,278,4,closed,5,2022-02-04,2023-08-23,2023-06-12,2022-04-02,2022-05-07
499,510286,835,126,143,700,2,closed,1,2023-07-31,2023-09-04,2023-09-26,2023-12-23,2023-11-01
500,510304,371,55,182,515,4,cancelled,5,2023-10-08,,,2023-11-20,2023-12-06
501,510293,292,12,112,591,6,shipped,4,2019-04-06,2021-04-21,2019-10-23,2019-07-06,2023-09-29
502,510283,323,199,183,262,7,cancelled,11,2020-05-06,,,2022-12-07,2022-01-31
503,510272,439,100,134,593,7,closed,4,2021-06-20,2021-12-25,2023-07-01,2022-10-07,2023-05-03
504,510283,698,11,160,774,9,open,7,2023-09-22,2023-09-23,2023-12-26,2023-10-04,2023-12-10
