po_id,po_number,buyer_id,reciept_date,item_id,warehouse_id,qty_ordered,qty_received,rating
580,66761,369,2019-11-09,172,596,288,286,4
581,68965,373,2023-02-27,212,326,229,226,5
582,23151,614,2022-12-08,218,696,55,55,3
583,96229,503,2023-10-13,114,417,305,305,4
584,89666,599,2022-01-19,121,332,354,353,1
585,47119,973,2020-03-23,196,964,283,283,4
586,98632,642,2020-01-28,194,957,78,78,1
587,95171,335,2022-05-24,175,269,129,126,3
588,96272,850,2022-10-22,199,719,312,312,4
589,84152,900,2021-05-15,202,821,304,303,4
590,17056,810,2018-04-28,211,707,121,120,3
591,38503,690,2021-09-05,118,952,343,341,3
592,32617,396,2023-07-03,187,350,352,352,5
593,49697,826,2018-10-08,184,577,330,329,3
594,55304,503,2018-11-21,106,494,125,124,5
595,17831,844,2023-07-07,131,537,432,428,2
596,92059,787,2020-05-03,153,558,140,138,3
597,26968,919,2020-12-26,161,852,171,169,4
598,23144,548,2021-03-26,181,232,234,230,5
599,17558,407,2022-06-28,196,605,242,239,2
600,63200,560,2020-10-21,201,331,238,237,2
601,11241,370,2021-01-05,125,274,275,275,3
602,86361,277,2022-03-08,210,787,421,418,1
603,66404,672,2021-12-04,149,494,96,92,4
604,53057,316,2021-04-05,185,733,271,270,1
605,56681,294,2021-03-13,168,940,295,292,1
606,75414,986,2019-01-21,123,717,280,277,3
607,96877,481,2019-03-27,180,451,428,424,5
608,91527,797,2020-08-04,154,725,74,73,2
609,41127,619,2020-08-23,178,912,360,356,4
610,88659,532,2022-04-17,142,633,191,189,1
611,44174,912,2018-03-07,203,484,168,167,1
612,26567,269,2020-06-30,141,923,363,359,1
613,45696,687,2023-08-13,109,654,440,436,3
614,97831,976,2022-06-18,104,740,133,130,4
615,43327,804,2023-03-10,150,607,444,440,3
616,61884,876,2019-10-07,126,518,429,426,3
617,64713,979,2023-04-02,142,912,132,131,1
618,41091,544,2021-12-16,153,736,248,246,4
619,27994,852,2021-04-02,181,284,103,102,3
620,59117,907,2019-03-23,148,512,149,148,2
621,52202,211,2022-01-27,152,937,167,165,4
622,87561,632,2018-01-20,186,912,385,384,2
623,50046,409,2018-04-23,138,607,151,150,4
624,22638,557,2022-02-23,132,996,285,285,5
625,83288,353,2018-07-20,155,487,386,383,5
626,72951,500,2021-06-07,185,848,283,282,3
627,62222,794,2021-02-16,217,764,53,50,1
628,32928,268,2023-08-01,175,651,128,125,5
629,12849,941,2019-07-24,208,606,371,370,1
630,50605,346,2022-05-18,196,828,97,97,1
631,58679,668,2023-01-11,104,679,375,371,1
632,17508,331,2018-11-10,128,739,241,241,2
633,98162,550,2018-10-16,174,660,139,137,2
634,18143,462,2019-04-30,192,646,129,128,2
635,70903,799,2019-02-02,128,529,369,366,5
636,58134,901,2022-10-17,112,430,412,410,4
637,78573,764,2022-12-21,131,379,297,296,1
638,66506,806,2018-09-05,134,425,111,108,1
639,90875,937,2018-05-27,199,969,225,222,1
640,33691,226,2020-06-25,220,884,276,275,3
641,26971,741,2022-05-26,219,848,283,280,2
642,45805,242,2019-03-18,131,604,222,221,5
643,33199,261,2023-02-28,141,904,124,121,5
644,72759,975,2020-11-14,145,740,293,293,3
645,70827,990,2020-06-09,169,599,166,166,2
646,90401,873,2022-09-28,214,832,272,271,4
647,31609,558,2022-06-23,158,526,125,125,4
648,17103,439,2021-01-20,145,633,252,250,1
649,44279,876,2020-05-07,117,591,391,390,2
650,83299,931,2021-04-30,117,424,241,240,1
651,81535,753,2019-08-21,106,834,340,338,4
652,55742,370,2023-06-13,102,855,262,260,1
653,90772,913,2019-06-08,175,814,72,70,1
654,97024,260,2021-10-08,211,895,58,57,4
655,83978,761,2023-07-25,141,895,204,200,3
656,97102,410,2019-10-27,113,716,115,112,1
657,77492,213,2019-06-05,203,704,65,61,2
658,31807,956,2019-08-09,106,558,179,177,3
659,81926,750,2023-03-16,123,265,226,225,2
660,66229,740,2023-11-18,136,610,384,383,2
661,95850,275,2021-02-07,130,763,82,82,2
662,93720,238,2022-11-07,111,660,53,51,5
663,28574,614,2021-04-19,104,583,303,300,3
664,10893,512,2022-04-03,198,838,234,234,4
665,74335,760,2023-05-13,116,215,69,66,3
666,38988,895,2019-04-08,136,492,276,275,2
667,30184,907,2018-10-11,112,327,315,315,4
668,20610,844,2023-09-24,205,351,72,70,1
669,55407,503,2023-04-30,213,639,232,230,2
670,94680,614,2021-11-11,209,978,251,248,3
671,79775,741,2023-10-01,115,990,428,425,5
672,94370,469,2021-03-07,180,905,431,429,2
673,66218,743,2021-04-28,152,768,368,368,4
674,34248,261,2021-08-24,205,393,277,273,2
675,74017,345,2023-02-13,198,591,80,80,5
676,62667,761,2022-09-23,152,441,332,329,3
677,92095,828,2018-01-30,168,537,314,310,2
678,97822,826,2018-02-24,155,333,83,79,5
679,64572,507,2023-11-17,104,512,366,365,5
680,67397,761,2021-10-28,169,838,307,306,5
681,68383,279,2019-07-19,134,528,235,233,3
682,64129,302,2022-10-03,185,482,326,324,4
683,49465,407,2019-11-19,164,249,345,343,1
684,96448,813,2019-01-09,147,964,90,89,1
685,77972,715,2020-12-07,109,359,262,260,1
686,86915,873,2021-05-06,140,667,91,91,5
687,68240,459,2018-10-11,159,680,86,83,5
688,69053,253,2020-09-25,157,265,239,239,3
689,16337,311,2022-11-27,211,853,275,272,3
690,31151,973,2020-09-26,124,310,236,234,4
691,51140,503,2020-07-22,123,626,437,435,4
692,17678,300,2019-07-09,213,881,91,87,1
693,55185,279,2023-04-02,160,680,67,66,3
694,13833,456,2018-09-05,217,604,82,79,3
695,50289,610,2022-08-18,211,946,282,281,5
696,29125,410,2022-07-03,152,725,429,425,1
697,86938,722,2019-05-28,163,630,82,79,1
698,24915,407,2019-09-15,209,804,340,336,4
699,11176,548,2020-05-25,167,543,305,302,1
700,15081,361,2022-01-13,116,583,339,338,1
701,73544,445,2020-05-08,201,717,239,237,4
702,50901,469,2018-03-20,204,588,345,345,5
703,25754,432,2023-08-13,158,876,292,292,5
704,43828,790,2018-08-13,197,425,197,197,2
705,44606,694,2020-02-04,117,595,250,247,2
706,29927,211,2023-10-16,125,839,263,261,5
707,13345,533,2021-03-02,164,463,418,415,3
708,76936,806,2020-05-26,113,512,194,192,1
709,16383,876,2021-11-29,181,761,172,172,5
710,38964,390,2018-04-20,117,295,275,274,5
711,78019,844,2022-08-24,194,580,410,409,1
712,45714,688,2023-12-26,207,805,439,435,4
713,35370,642,2022-01-10,124,689,234,231,2
714,37695,253,2022-02-12,126,571,309,307,2
715,61223,919,2019-04-01,106,420,64,60,3
716,14881,922,2021-07-24,180,951,260,257,2
717,84689,371,2020-11-29,215,624,397,393,5
718,18626,498,2022-01-24,166,659,305,302,1
719,68730,621,2021-08-29,125,843,325,322,2
720,90610,511,2021-04-29,211,635,347,347,4
721,55497,906,2023-04-05,203,211,290,289,3
722,83043,557,2020-01-01,155,232,449,448,1
723,90666,441,2018-09-30,207,370,109,105,3
724,34745,979,2018-05-06,125,273,342,340,3
725,80687,617,2018-06-01,134,575,223,219,3
726,57467,470,2020-11-16,219,420,188,188,5
727,28630,772,2022-10-05,188,947,432,429,1
728,29581,396,2022-06-25,157,321,146,146,2
729,72392,810,2021-07-13,180,431,178,175,1
730,81891,573,2019-05-19,132,707,321,319,3
731,54683,861,2022-03-02,103,733,239,237,1
732,18049,719,2022-07-09,105,951,94,91,1
733,18097,671,2019-11-16,112,359,368,366,1
734,63312,584,2023-08-30,188,838,153,151,5
735,95217,876,2019-12-27,200,832,149,145,4
736,83006,456,2018-09-25,209,679,445,444,1
737,87947,643,2018-05-10,180,280,242,239,2
738,31494,325,2020-12-15,178,358,373,369,1
739,75429,991,2022-06-18,125,364,393,391,2
740,11123,414,2023-05-17,164,928,271,271,4
741,48362,516,2018-02-20,124,883,81,80,3
742,20133,982,2020-10-21,161,696,75,75,2
743,53808,769,2019-07-24,219,628,294,293,1
744,52580,325,2019-05-30,122,233,434,431,4
745,57513,361,2023-06-19,172,407,108,108,3
746,30295,486,2018-12-29,199,963,256,252,5
747,49691,406,2020-04-07,140,263,367,366,3
748,14643,858,2021-05-18,123,605,320,320,4
749,28049,346,2018-09-15,167,346,249,245,5
750,81461,400,2019-05-25,174,254,418,418,5
751,34183,715,2019-08-28,152,350,241,240,4
752,89849,845,2018-07-21,145,424,325,323,4
753,36565,511,2018-06-19,132,416,369,367,1
754,12724,873,2021-11-27,166,587,201,198,5
755,63533,719,2019-09-01,164,591,337,335,3
756,32089,400,2018-07-04,179,329,426,425,1
757,86024,922,2019-05-26,102,233,381,377,1
758,58217,500,2023-02-07,135,434,182,178,1
759,84136,496,2019-12-19,153,447,64,62,5
760,23566,670,2021-07-10,155,624,343,343,2
761,65664,271,2021-07-16,184,526,206,205,4
762,31660,637,2022-04-27,126,485,63,61,4
763,81822,823,2018-10-06,204,561,59,55,5
764,92981,481,2023-08-03,136,449,279,277,2
765,35704,810,2018-04-05,136,557,262,260,2
766,90908,304,2020-01-21,188,382,182,180,4
767,36646,924,2018-01-03,109,594,302,302,4
768,28486,749,2021-08-01,157,321,239,237,3
769,12269,252,2021-09-22,112,848,401,399,5
770,26180,707,2019-02-16,130,584,276,275,5
771,83228,825,2020-06-16,198,905,200,197,4
772,92638,854,2019-06-28,146,463,123,120,2
773,80096,223,2021-12-13,102,879,178,177,4
774,79049,232,2018-08-30,101,573,51,49,5
775,78509,610,2022-05-10,167,884,138,138,3
776,50326,670,2019-03-13,158,246,311,307,3
777,12716,396,2023-10-08,102,717,215,212,3
778,40776,323,2022-05-27,139,358,193,193,3
779,63312,252,2022-12-16,206,639,261,259,2
780,69167,203,2022-01-07,174,647,142,139,2
781,47016,746,2019-06-18,214,294,250,247,1
782,50249,807,2018-09-14,139,265,381,380,4
783,24085,318,2022-03-27,137,646,196,194,3
784,40452,663,2021-04-16,101,667,376,375,4
785,16027,855,2020-01-17,115,344,286,282,1
786,69574,896,2019-04-25,168,680,183,183,5
787,26389,600,2022-09-01,140,280,63,61,5
788,64966,373,2020-09-24,138,583,268,266,2
789,98684,203,2021-02-14,128,295,419,417,4
790,41715,817,2020-11-14,220,449,115,112,4
791,51007,861,2019-06-30,108,255,217,213,4
792,10221,797,2023-06-08,153,257,199,198,5
793,23374,801,2022-11-01,166,769,229,227,3
794,70689,775,2022-01-15,214,973,317,316,3
795,96657,356,2021-01-21,209,265,150,150,1
796,58912,497,2018-09-24,123,571,396,392,2
797,30348,520,2020-12-29,170,563,112,109,3
798,86094,571,2020-12-04,204,424,409,407,1
799,21921,260,2019-03-03,198,415,136,132,4
800,42037,254,2019-03-25,162,770,347,343,5
801,21710,369,2023-08-28,144,712,94,91,3
802,74402,688,2021-08-28,157,877,352,351,2
803,35328,956,2018-05-17,167,787,265,265,3
804,49408,621,2019-11-03,160,890,153,152,5
805,28361,924,2019-08-15,186,219,367,366,1
806,55125,481,2023-01-31,156,402,356,355,5
807,44500,349,2023-06-26,171,507,332,332,1
808,73238,298,2018-09-26,149,488,247,247,4
809,12056,817,2020-08-18,162,295,286,283,4
810,55800,787,2021-04-06,113,263,279,276,3
811,29278,262,2021-10-03,136,683,350,347,1
812,59219,464,2020-01-09,106,689,326,324,5
813,38998,473,2022-08-01,147,667,239,235,5
814,38972,238,2021-05-19,110,495,263,259,4
815,28122,372,2019-02-07,126,624,342,342,1
816,54812,823,2019-12-31,162,273,61,59,5
817,94858,836,2018-08-06,157,362,162,162,1
818,98528,523,2018-04-29,131,418,60,59,2
819,76289,894,2020-01-12,136,563,205,205,2
820,25297,372,2023-07-27,191,699,337,334,1
821,80935,797,2023-04-23,102,594,275,275,5
822,47541,548,2022-06-12,202,434,142,138,3
823,83987,513,2022-09-09,166,316,198,198,2
824,45085,520,2018-03-16,141,274,417,414,3
825,69305,743,2021-10-24,196,931,218,215,2
826,95102,410,2023-10-18,136,233,371,371,1
827,75640,975,2019-02-02,210,593,82,82,4
828,98080,572,2021-11-12,149,838,373,372,5
829,51232,746,2018-01-01,219,402,99,99,4
830,44687,790,2020-01-28,204,763,73,71,2
831,38205,362,2022-02-26,131,985,202,199,3
832,31787,501,2021-01-24,182,534,245,243,3
833,59730,523,2023-04-30,196,288,133,133,4
834,14206,372,2018-11-10,103,512,428,424,2
835,91590,975,2020-10-23,164,834,350,347,4
836,59835,986,2023-07-01,207,575,64,60,1
837,91363,456,2019-02-15,108,412,330,329,5
838,23966,723,2023-09-27,138,717,449,445,2
839,91343,497,2023-03-03,192,254,440,440,3
840,18657,907,2020-05-04,158,607,117,113,1
841,61851,637,2023-07-14,147,646,218,215,2
842,49351,639,2022-05-04,169,891,153,150,1
843,68764,545,2023-10-07,211,396,196,194,5
844,72432,229,2020-08-02,147,588,184,182,3
845,20607,942,2020-04-14,211,482,370,367,2
846,51564,432,2021-04-15,207,284,347,345,1
847,45254,700,2023-06-26,161,575,310,307,3
848,83958,426,2023-08-04,182,528,101,97,2
849,68102,521,2019-08-10,156,329,348,346,3
850,31417,437,2023-03-13,182,354,154,154,3
851,96043,767,2022-09-03,187,895,74,72,2
852,99290,750,2021-11-17,211,463,402,401,1
853,60413,977,2019-09-17,102,224,279,277,5
854,10990,271,2019-07-24,203,899,125,125,2
855,11542,481,2023-08-08,125,582,366,365,2
856,68565,617,2019-08-05,177,666,259,257,2
857,56791,873,2023-04-24,204,263,150,147,1
858,83316,749,2021-05-14,190,294,357,357,1
859,54329,766,2023-02-16,169,873,313,310,1
860,44870,602,2019-12-26,182,889,435,431,1
861,43335,211,2021-01-17,171,282,104,104,1
862,18093,982,2020-11-09,172,284,275,272,4
863,49450,300,2022-05-11,171,775,433,429,2
864,35674,287,2020-05-21,185,247,267,263,2
865,64062,880,2021-06-04,141,333,394,392,4
866,80455,979,2023-04-26,132,269,357,356,1
867,65141,513,2019-12-16,142,525,170,168,4
868,90887,435,2021-11-30,199,370,346,344,2
869,58112,830,2023-06-22,130,768,368,366,1
870,78079,861,2019-04-23,127,644,54,50,2
871,70311,538,2019-11-22,123,828,169,166,1
872,21201,587,2018-05-24,213,628,72,71,4
873,88712,493,2021-11-01,116,502,403,401,2
874,42147,429,2021-09-10,174,805,311,307,2
875,65501,883,2018-02-17,196,659,315,313,3
876,16032,353,2022-09-08,124,781,366,365,3
877,96268,868,2018-03-17,152,969,433,429,1
878,96687,660,2021-10-15,131,861,171,171,4
879,94765,986,2020-07-06,190,923,63,60,2
880,45849,985,2019-10-04,145,646,196,194,1
881,23471,774,2023-07-22,101,767,254,250,5
882,97205,761,2022-01-14,192,633,149,146,4
883,37270,393,2021-04-02,208,362,334,332,5
884,94634,534,2022-12-06,169,905,99,98,1
885,31080,985,2020-11-29,164,344,421,417,5
886,32406,740,2023-12-17,145,491,293,291,1
887,50376,362,2021-12-15,187,876,254,253,1
888,19213,835,2020-05-08,108,265,105,104,2
889,55750,279,2019-09-16,159,599,69,69,2
890,50369,521,2021-07-14,101,894,87,86,2
891,11741,664,2023-09-13,139,418,172,172,4
892,73257,673,2021-12-09,151,937,87,87,1
893,20860,211,2020-08-15,181,232,160,159,4
894,88137,242,2019-03-26,215,263,265,265,4
895,20564,912,2020-08-28,168,727,55,54,3
896,14433,772,2022-09-05,176,947,118,114,4
897,55470,267,2023-07-06,127,346,173,173,3
898,96721,549,2022-08-20,164,528,116,116,5
899,60787,232,2021-01-23,177,920,220,220,4
900,73908,782,2022-03-21,215,530,65,64,3
901,24929,503,2021-02-11,178,923,174,170,1
902,95304,836,2021-07-11,218,528,304,301,5
903,63117,558,2020-11-22,143,679,189,186,4
904,86548,750,2023-01-13,218,479,253,250,1
905,60511,316,2020-02-18,213,683,61,59,1
906,87320,550,2020-02-06,211,689,411,411,3
907,48952,326,2021-12-31,107,479,196,192,5
908,75604,211,2021-11-12,218,489,244,240,5
909,68170,810,2021-06-26,106,495,331,330,4
910,98193,907,2020-02-28,181,583,81,81,1
911,61534,456,2018-05-31,122,739,99,96,2
912,35912,266,2022-10-23,120,881,357,355,2
913,80423,707,2022-12-10,101,853,399,399,2
914,45164,573,2018-06-30,107,525,261,258,3
915,91055,372,2023-12-20,169,451,127,126,2
916,77887,377,2018-05-12,217,512,270,269,4
917,65088,548,2020-10-15,211,350,258,258,5
918,29938,586,2018-12-03,108,410,283,282,5
919,11521,596,2018-03-07,220,449,181,177,3
920,30870,772,2022-11-30,202,525,276,275,5
921,26950,814,2022-05-18,113,332,294,292,5
922,74435,409,2019-09-14,133,272,437,435,5
923,19410,353,2020-09-20,106,402,234,232,4
924,86458,396,2022-10-25,168,920,135,132,5
925,82122,782,2020-12-19,161,482,138,135,1
926,90025,715,2020-01-15,134,455,354,354,1
927,61745,769,2018-01-22,158,327,439,435,2
928,67415,272,2022-07-05,173,794,307,303,5
929,77714,687,2023-05-04,110,834,356,355,5
930,42177,717,2022-05-31,140,251,86,82,4
931,34072,507,2022-11-08,184,298,112,111,4
932,38191,609,2020-11-14,192,448,101,97,3
933,75684,602,2022-05-13,151,858,109,108,4
934,59947,294,2023-04-05,196,951,276,273,2
935,53047,773,2022-08-13,103,284,238,236,4
936,82297,673,2022-02-09,200,703,446,444,1
937,27808,637,2019-12-12,155,447,293,289,5
938,13096,507,2022-05-04,120,580,104,101,4
939,29165,203,2022-02-25,104,468,85,82,3
940,89585,642,2018-05-23,171,370,135,134,3
941,97680,499,2020-07-25,112,332,209,206,4
942,53595,660,2019-09-02,168,699,394,393,2
943,71612,642,2021-05-13,186,712,54,54,3
944,96333,271,2021-06-05,100,905,427,426,1
945,49031,642,2019-03-30,123,461,395,391,1
946,80500,806,2019-05-28,185,370,66,65,3
947,88729,370,2020-07-26,126,982,207,204,3
948,24072,766,2022-05-28,186,277,299,299,3
949,29927,368,2021-10-27,165,957,79,77,2
950,39563,373,2021-08-09,215,873,357,354,2
951,41566,534,2020-02-23,117,610,273,272,2
952,32485,362,2019-08-24,125,963,209,208,4
953,32837,307,2018-09-16,118,829,192,190,5
954,63577,493,2019-06-17,116,850,272,269,4
955,27924,226,2023-06-07,158,212,224,222,1
956,27669,368,2018-01-22,188,654,132,132,4
957,98005,973,2018-11-08,107,577,203,202,4
958,77244,316,2020-02-11,108,672,293,289,2
959,38860,883,2023-08-25,124,402,158,157,2
960,17958,602,2023-02-26,167,344,236,236,4
961,74654,776,2023-03-14,122,804,108,106,5
962,49577,979,2019-08-06,118,364,321,318,3
963,46974,361,2020-03-07,104,494,411,409,1
964,31788,942,2023-01-17,103,761,408,407,5
965,81255,500,2019-08-15,141,396,307,305,3
966,72516,879,2018-07-03,101,828,259,257,3
967,93618,867,2018-06-09,196,580,122,122,3
968,47813,520,2023-07-11,131,731,72,69,3
969,26723,260,2021-07-11,210,978,345,343,3
970,39365,729,2018-07-29,112,932,379,376,3
971,52189,937,2022-10-28,134,666,228,228,2
972,77694,631,2019-05-29,111,904,80,79,4
973,34620,430,2018-07-29,184,622,392,390,5
974,62453,499,2018-03-04,159,932,400,396,5
975,86819,698,2020-11-10,214,364,69,67,1
976,34010,550,2023-12-02,153,447,81,81,4
977,41240,410,2018-07-21,196,451,306,305,2
978,43448,774,2021-04-07,114,692,436,434,4
979,30052,801,2022-05-05,140,843,147,143,3
980,37056,873,2020-02-15,116,495,437,437,5
981,19565,431,2020-03-18,106,316,364,362,1
982,19282,740,2018-07-10,156,451,305,305,4
983,99415,497,2019-08-13,191,838,225,224,5
984,54059,663,2021-12-13,123,557,199,197,4
985,75105,497,2018-04-09,171,415,137,134,3
986,28704,586,2018-10-26,128,448,258,256,2
987,34504,602,2023-02-10,219,525,441,440,3
988,98838,807,2022-09-30,175,762,132,129,5
989,86646,500,2018-11-17,208,866,316,312,4
990,78259,254,2022-08-08,178,255,207,205,2
991,49759,884,2019-10-02,117,816,279,275,4
992,12536,717,2022-06-05,120,877,123,119,5
993,74475,825,2019-02-22,195,684,152,150,2
994,95838,548,2018-02-18,174,816,373,369,4
995,62507,814,2022-06-09,210,412,157,155,3
996,44201,345,2018-10-06,173,322,93,93,4
997,38708,238,2019-06-12,147,299,109,106,3
998,37801,390,2018-09-11,149,814,159,158,5
999,37059,466,2018-01-29,178,264,137,135,2
1000,14048,266,2023-07-11,195,402,105,101,1
1001,28937,437,2018-07-24,174,606,139,139,1
1002,72686,373,2022-10-25,117,858,55,53,5
1003,20123,533,2019-08-08,114,607,436,434,4
1004,38496,672,2019-08-30,117,905,55,51,1
1005,65627,500,2020-02-28,160,717,159,157,5
1006,54693,836,2019-05-21,179,344,70,69,4
1007,23466,211,2022-09-04,126,331,122,122,3
1008,86427,373,2023-06-26,131,700,412,412,5
1009,26833,810,2023-01-30,136,301,229,226,1
1010,71886,835,2020-07-11,177,450,328,325,1
1011,11521,557,2023-08-14,215,931,142,139,5
1012,66369,835,2019-07-03,190,761,316,314,1
1013,20160,558,2021-10-01,204,850,240,238,2
1014,23300,986,2018-11-04,146,310,182,179,4
1015,16473,900,2022-07-18,116,894,120,116,5
1016,79364,373,2018-04-13,132,288,297,297,1
1017,66147,591,2020-12-21,176,434,206,204,1
1018,78121,557,2020-04-03,116,393,232,230,4
1019,25201,378,2020-04-22,170,402,315,314,2
1020,12361,782,2018-08-25,213,561,126,123,5
1021,70908,206,2022-02-01,145,350,95,91,4
1022,55849,229,2023-07-06,180,711,59,57,1
1023,75529,991,2019-06-09,216,628,57,57,4
1024,57193,954,2021-04-01,162,763,378,376,1
1025,62967,768,2018-05-19,201,277,114,112,1
1026,74654,376,2022-10-05,200,294,355,353,5
1027,11884,406,2019-07-04,172,312,226,226,2
1028,28266,456,2023-05-18,209,529,338,335,3
1029,62066,855,2019-10-07,173,773,402,400,1
1030,70443,989,2021-09-08,181,587,53,49,5
